date,feature_index,NO2
2024-03-30T00:00:00.000Z,0,
2024-03-27T00:00:00.000Z,0,4.865623122896068E-5
2024-03-26T00:00:00.000Z,0,
2024-03-29T00:00:00.000Z,0,2.3203958335216157E-5
2024-03-31T00:00:00.000Z,0,
2024-04-22T00:00:00.000Z,0,
2024-04-24T00:00:00.000Z,0,
2024-04-26T00:00:00.000Z,0,1.2214878552185837E-5
2024-04-21T00:00:00.000Z,0,
2024-04-23T00:00:00.000Z,0,
2024-04-20T00:00:00.000Z,0,
2024-04-25T00:00:00.000Z,0,
2024-04-19T00:00:00.000Z,0,
2024-05-06T00:00:00.000Z,0,2.7862985007232055E-5
2024-05-08T00:00:00.000Z,0,
2024-05-10T00:00:00.000Z,0,
2024-05-07T00:00:00.000Z,0,1.908373633341398E-5
2024-05-11T00:00:00.000Z,0,1.6796766431070864E-5
2024-05-09T00:00:00.000Z,0,
2024-05-05T00:00:00.000Z,0,2.920682709373068E-5
2024-05-12T00:00:00.000Z,0,
2024-05-29T00:00:00.000Z,0,
2024-05-31T00:00:00.000Z,0,
2024-06-02T00:00:00.000Z,0,
2024-06-03T00:00:00.000Z,0,5.568527922150679E-5
2024-06-04T00:00:00.000Z,0,
2024-06-05T00:00:00.000Z,0,4.062429434270598E-5
2024-05-30T00:00:00.000Z,0,1.346123099210672E-5
2024-06-01T00:00:00.000Z,0,
2024-07-02T00:00:00.000Z,0,
2024-07-01T00:00:00.000Z,0,
2024-07-06T00:00:00.000Z,0,
2024-07-03T00:00:00.000Z,0,
2024-07-07T00:00:00.000Z,0,2.7607480660662986E-5
2024-07-05T00:00:00.000Z,0,
2024-06-30T00:00:00.000Z,0,2.342815241718199E-5
2024-07-04T00:00:00.000Z,0,
2025-05-12T00:00:00.000Z,0,
2025-05-11T00:00:00.000Z,0,
2025-05-10T00:00:00.000Z,0,3.717280924320221E-5
2025-05-15T00:00:00.000Z,0,
2025-05-14T00:00:00.000Z,0,2.645308086357545E-5
2025-05-13T00:00:00.000Z,0,
2025-05-09T00:00:00.000Z,0,
2025-05-08T00:00:00.000Z,0,
2025-06-15T00:00:00.000Z,0,
2025-06-14T00:00:00.000Z,0,
2025-06-13T00:00:00.000Z,0,
2025-06-10T00:00:00.000Z,0,
2025-06-09T00:00:00.000Z,0,
2025-06-16T00:00:00.000Z,0,
2025-06-11T00:00:00.000Z,0,8.294668987218756E-6
2025-06-12T00:00:00.000Z,0,1.8868389815906994E-5
2024-09-22T00:00:00.000Z,0,
2024-09-19T00:00:00.000Z,0,9.692757885204628E-5
2024-09-25T00:00:00.000Z,0,4.500530849327333E-5
2024-09-18T00:00:00.000Z,0,3.4105807571904734E-5
2024-09-21T00:00:00.000Z,0,1.7868078430183232E-5
2024-09-24T00:00:00.000Z,0,3.121632835245691E-5
2024-09-23T00:00:00.000Z,0,
2024-09-20T00:00:00.000Z,0,2.348420093767345E-5
2025-02-11T00:00:00.000Z,0,
2025-02-12T00:00:00.000Z,0,5.175057958695106E-5
2025-02-13T00:00:00.000Z,0,2.5712975912028924E-5
2025-02-10T00:00:00.000Z,0,
2025-02-14T00:00:00.000Z,0,
2025-02-15T00:00:00.000Z,0,2.1489893697435036E-5
2025-02-09T00:00:00.000Z,0,
2025-02-16T00:00:00.000Z,0,3.2549021852901205E-5
2023-05-02T00:00:00.000Z,0,2.33174032473471E-5
2023-04-29T00:00:00.000Z,0,
2023-04-25T00:00:00.000Z,0,3.98282463720534E-5
2023-05-01T00:00:00.000Z,0,3.089441452175379E-5
2023-04-26T00:00:00.000Z,0,
2023-04-30T00:00:00.000Z,0,
2023-04-28T00:00:00.000Z,0,
2023-04-27T00:00:00.000Z,0,
2023-06-11T00:00:00.000Z,0,
2023-06-08T00:00:00.000Z,0,
2023-06-09T00:00:00.000Z,0,2.2927153622731566E-5
2023-06-07T00:00:00.000Z,0,
2023-06-06T00:00:00.000Z,0,
2023-06-04T00:00:00.000Z,0,3.726838622242212E-5
2023-06-10T00:00:00.000Z,0,8.224624616559595E-5
2023-06-05T00:00:00.000Z,0,
2023-07-17T00:00:00.000Z,0,3.513190313242376E-5
2023-07-18T00:00:00.000Z,0,4.018802792415954E-5
2023-07-21T00:00:00.000Z,0,5.244915882940404E-5
2023-07-15T00:00:00.000Z,0,5.6465185480192304E-5
2023-07-14T00:00:00.000Z,0,
2023-07-19T00:00:00.000Z,0,2.2539270503330044E-5
2023-07-20T00:00:00.000Z,0,2.5919127438100986E-5
2023-07-16T00:00:00.000Z,0,4.1265026084147394E-5
2023-09-02T00:00:00.000Z,0,
2023-09-03T00:00:00.000Z,0,3.0135366614558734E-5
2023-09-05T00:00:00.000Z,0,2.565234899520874E-5
2023-09-06T00:00:00.000Z,0,3.1372423109132797E-5
2023-09-01T00:00:00.000Z,0,1.3462704373523593E-5
2023-08-31T00:00:00.000Z,0,1.1239674677199218E-5
2023-09-04T00:00:00.000Z,0,1.31702527141897E-5
2023-09-07T00:00:00.000Z,0,
2023-10-15T00:00:00.000Z,0,
2023-10-13T00:00:00.000Z,0,
2023-10-17T00:00:00.000Z,0,2.1957133867545053E-5
2023-10-10T00:00:00.000Z,0,4.546609125100076E-5
2023-10-12T00:00:00.000Z,0,
2023-10-14T00:00:00.000Z,0,1.3890672562411055E-5
2023-10-11T00:00:00.000Z,0,3.6741817893926054E-5
2023-10-16T00:00:00.000Z,0,1.2540417628770228E-5
2023-11-28T00:00:00.000Z,0,
2023-12-03T00:00:00.000Z,0,
2023-12-01T00:00:00.000Z,0,
2023-12-02T00:00:00.000Z,0,
2023-11-30T00:00:00.000Z,0,
2023-11-29T00:00:00.000Z,0,3.430981814744882E-5
2023-12-04T00:00:00.000Z,0,3.49815163644962E-5
2023-11-27T00:00:00.000Z,0,1.7921147446031682E-5
2024-01-01T00:00:00.000Z,0,
2024-01-02T00:00:00.000Z,0,
2023-12-31T00:00:00.000Z,0,3.15098550345283E-5
2023-12-29T00:00:00.000Z,0,4.3188883864786476E-5
2024-01-03T00:00:00.000Z,0,
2024-01-04T00:00:00.000Z,0,
2023-12-30T00:00:00.000Z,0,2.7633494028123096E-5
2024-01-05T00:00:00.000Z,0,
2024-01-27T00:00:00.000Z,0,
2024-01-29T00:00:00.000Z,0,
2024-01-26T00:00:00.000Z,0,1.3639177268487401E-5
2024-01-23T00:00:00.000Z,0,
2024-01-28T00:00:00.000Z,0,
2024-01-22T00:00:00.000Z,0,
2024-01-25T00:00:00.000Z,0,2.8047701562172733E-5
2024-01-24T00:00:00.000Z,0,
2024-02-18T00:00:00.000Z,0,
2024-02-17T00:00:00.000Z,0,
2024-02-22T00:00:00.000Z,0,1.6898113244678825E-5
2024-02-15T00:00:00.000Z,0,2.685582876438275E-5
2024-02-21T00:00:00.000Z,0,3.331350308144465E-5
2024-02-16T00:00:00.000Z,0,1.1471938705653884E-5
2024-02-19T00:00:00.000Z,0,2.65225644398015E-5
2024-02-20T00:00:00.000Z,0,2.8702621420961805E-5
2024-03-19T00:00:00.000Z,0,1.476895522500854E-5
2024-03-24T00:00:00.000Z,0,
2024-03-21T00:00:00.000Z,0,1.884821176645346E-5
2024-03-18T00:00:00.000Z,0,1.551828972878866E-5
2024-03-23T00:00:00.000Z,0,
2024-03-25T00:00:00.000Z,0,
2024-03-22T00:00:00.000Z,0,
2024-03-20T00:00:00.000Z,0,3.147370807710104E-5
2024-04-06T00:00:00.000Z,0,
2024-04-07T00:00:00.000Z,0,2.7679943741532043E-5
2024-04-04T00:00:00.000Z,0,3.973635102738626E-5
2024-04-05T00:00:00.000Z,0,
2024-04-09T00:00:00.000Z,0,
2024-04-10T00:00:00.000Z,0,
2024-04-08T00:00:00.000Z,0,
2024-04-03T00:00:00.000Z,0,
2024-05-04T00:00:00.000Z,0,
2024-04-29T00:00:00.000Z,0,
2024-04-27T00:00:00.000Z,0,
2024-04-30T00:00:00.000Z,0,
2024-05-01T00:00:00.000Z,0,
2024-04-28T00:00:00.000Z,0,
2024-05-02T00:00:00.000Z,0,
2024-05-03T00:00:00.000Z,0,4.6956898586358875E-5
2024-05-18T00:00:00.000Z,0,9.389890692546032E-6
2024-05-16T00:00:00.000Z,0,4.3175088649149984E-5
2024-05-19T00:00:00.000Z,0,1.2713341675407719E-5
2024-05-17T00:00:00.000Z,0,
2024-05-14T00:00:00.000Z,0,
2024-05-13T00:00:00.000Z,0,
2024-05-15T00:00:00.000Z,0,
2024-05-20T00:00:00.000Z,0,
2024-06-11T00:00:00.000Z,0,
2024-06-08T00:00:00.000Z,0,1.6774596588220447E-5
2024-06-10T00:00:00.000Z,0,
2024-06-12T00:00:00.000Z,0,2.5715286028571427E-5
2024-06-13T00:00:00.000Z,0,1.5416248061228544E-5
2024-06-09T00:00:00.000Z,0,
2024-06-06T00:00:00.000Z,0,
2024-06-07T00:00:00.000Z,0,
2024-07-11T00:00:00.000Z,0,2.4990400561364368E-5
2024-07-12T00:00:00.000Z,0,2.7590433091972955E-5
2024-07-08T00:00:00.000Z,0,1.0987138921336737E-5
2024-07-13T00:00:00.000Z,0,3.220073631382547E-5
2024-07-09T00:00:00.000Z,0,4.396936856210232E-5
2024-07-10T00:00:00.000Z,0,
2024-07-14T00:00:00.000Z,0,3.7589252315228805E-5
2024-07-15T00:00:00.000Z,0,2.150255022570491E-5
2024-08-03T00:00:00.000Z,0,1.1763338989112526E-5
2024-08-04T00:00:00.000Z,0,1.6652127669658512E-5
2024-08-06T00:00:00.000Z,0,2.984912680403795E-5
2024-08-05T00:00:00.000Z,0,2.1287261915858835E-5
2024-08-02T00:00:00.000Z,0,
2024-08-08T00:00:00.000Z,0,1.186344070447376E-5
2024-08-07T00:00:00.000Z,0,
2024-08-01T00:00:00.000Z,0,
2024-08-20T00:00:00.000Z,0,2.404891529295128E-5
2024-08-22T00:00:00.000Z,0,9.590447007212788E-5
2024-08-24T00:00:00.000Z,0,2.9672753953491338E-5
2024-08-18T00:00:00.000Z,0,2.936164128186647E-5
2024-08-21T00:00:00.000Z,0,1.5304731277865358E-5
2024-08-23T00:00:00.000Z,0,6.438671698560938E-5
2024-08-17T00:00:00.000Z,0,2.084686275338754E-5
2024-08-19T00:00:00.000Z,0,4.66805649921298E-5
2024-09-03T00:00:00.000Z,0,
2024-09-05T00:00:00.000Z,0,1.510587662778562E-5
2024-09-02T00:00:00.000Z,0,5.4478514357469976E-5
2024-09-06T00:00:00.000Z,0,2.1846399249625392E-5
2024-09-04T00:00:00.000Z,0,
2024-09-08T00:00:00.000Z,0,
2024-09-07T00:00:00.000Z,0,7.076875590428244E-6
2024-09-09T00:00:00.000Z,0,3.809397094300948E-5
2024-09-27T00:00:00.000Z,0,4.995309791411273E-5
2024-09-29T00:00:00.000Z,0,
2024-10-02T00:00:00.000Z,0,
2024-09-26T00:00:00.000Z,0,6.609952833969146E-5
2024-09-28T00:00:00.000Z,0,
2024-10-03T00:00:00.000Z,0,
2024-09-30T00:00:00.000Z,0,
2024-10-01T00:00:00.000Z,0,5.344050805433653E-5
2024-10-21T00:00:00.000Z,0,
2024-10-20T00:00:00.000Z,0,
2024-10-23T00:00:00.000Z,0,2.6223469831165858E-5
2024-10-25T00:00:00.000Z,0,5.402954775490798E-5
2024-10-26T00:00:00.000Z,0,2.203255280619487E-5
2024-10-24T00:00:00.000Z,0,
2024-10-27T00:00:00.000Z,0,3.890772131853737E-5
2024-10-22T00:00:00.000Z,0,
2024-11-22T00:00:00.000Z,0,
2024-11-23T00:00:00.000Z,0,
2024-11-27T00:00:00.000Z,0,
2024-11-21T00:00:00.000Z,0,
2024-11-28T00:00:00.000Z,0,
2024-11-25T00:00:00.000Z,0,
2024-11-26T00:00:00.000Z,0,
2024-11-24T00:00:00.000Z,0,
2024-12-28T00:00:00.000Z,0,
2024-12-27T00:00:00.000Z,0,
2024-12-24T00:00:00.000Z,0,
2024-12-25T00:00:00.000Z,0,
2024-12-29T00:00:00.000Z,0,2.9976816222188063E-5
2024-12-30T00:00:00.000Z,0,1.1699180504365359E-5
2024-12-26T00:00:00.000Z,0,2.6012326998170465E-5
2024-12-23T00:00:00.000Z,0,1.7399934222339652E-5
2025-01-17T00:00:00.000Z,0,
2025-01-21T00:00:00.000Z,0,
2025-01-18T00:00:00.000Z,0,
2025-01-23T00:00:00.000Z,0,
2025-01-22T00:00:00.000Z,0,
2025-01-20T00:00:00.000Z,0,
2025-01-19T00:00:00.000Z,0,
2025-01-16T00:00:00.000Z,0,
2025-02-17T00:00:00.000Z,0,
2025-02-20T00:00:00.000Z,0,
2025-02-21T00:00:00.000Z,0,
2025-02-24T00:00:00.000Z,0,
2025-02-22T00:00:00.000Z,0,
2025-02-18T00:00:00.000Z,0,
2025-02-19T00:00:00.000Z,0,2.3188787963590585E-5
2025-02-23T00:00:00.000Z,0,
2025-03-08T00:00:00.000Z,0,
2025-03-12T00:00:00.000Z,0,6.3640804910392035E-6
2025-03-05T00:00:00.000Z,0,
2025-03-11T00:00:00.000Z,0,6.057301789041958E-7
2025-03-06T00:00:00.000Z,0,
2025-03-07T00:00:00.000Z,0,
2025-03-10T00:00:00.000Z,0,
2025-03-09T00:00:00.000Z,0,
2025-04-02T00:00:00.000Z,0,
2025-03-30T00:00:00.000Z,0,
2025-04-05T00:00:00.000Z,0,
2025-03-29T00:00:00.000Z,0,
2025-04-04T00:00:00.000Z,0,
2025-03-31T00:00:00.000Z,0,
2025-04-01T00:00:00.000Z,0,1.6086163668660447E-5
2025-04-03T00:00:00.000Z,0,
2025-04-20T00:00:00.000Z,0,
2025-04-14T00:00:00.000Z,0,
2025-04-19T00:00:00.000Z,0,
2025-04-15T00:00:00.000Z,0,
2025-04-18T00:00:00.000Z,0,
2025-04-16T00:00:00.000Z,0,
2025-04-17T00:00:00.000Z,0,
2025-04-21T00:00:00.000Z,0,
2025-05-21T00:00:00.000Z,0,
2025-05-23T00:00:00.000Z,0,
2025-05-16T00:00:00.000Z,0,
2025-05-18T00:00:00.000Z,0,
2025-05-22T00:00:00.000Z,0,
2025-05-19T00:00:00.000Z,0,
2025-05-20T00:00:00.000Z,0,3.9280919736484066E-5
2025-05-17T00:00:00.000Z,0,
2022-10-21T00:00:00.000Z,0,
2022-10-20T00:00:00.000Z,0,
2022-10-19T00:00:00.000Z,0,
2022-10-18T00:00:00.000Z,0,
2022-10-22T00:00:00.000Z,0,2.8112128347856924E-5
2022-11-14T00:00:00.000Z,0,
2022-11-12T00:00:00.000Z,0,
2022-11-08T00:00:00.000Z,0,2.26330739678815E-5
2022-11-13T00:00:00.000Z,0,
2022-11-11T00:00:00.000Z,0,
2022-11-09T00:00:00.000Z,0,
2022-11-10T00:00:00.000Z,0,
2022-11-15T00:00:00.000Z,0,
2023-01-23T00:00:00.000Z,0,
2023-01-22T00:00:00.000Z,0,3.63961880793795E-5
2023-01-25T00:00:00.000Z,0,
2023-01-26T00:00:00.000Z,0,
2023-01-24T00:00:00.000Z,0,
2023-01-19T00:00:00.000Z,0,
2023-01-21T00:00:00.000Z,0,2.9865743272239342E-5
2023-01-20T00:00:00.000Z,0,
2023-03-15T00:00:00.000Z,0,1.4434307558985893E-5
2023-03-09T00:00:00.000Z,0,
2023-03-13T00:00:00.000Z,0,
2023-03-08T00:00:00.000Z,0,
2023-03-10T00:00:00.000Z,0,2.2047537640901282E-5
2023-03-12T00:00:00.000Z,0,2.0870513253612444E-5
2023-03-11T00:00:00.000Z,0,3.423247471801005E-5
2023-03-14T00:00:00.000Z,0,
2023-04-11T00:00:00.000Z,0,1.754354889271781E-5
2023-04-12T00:00:00.000Z,0,2.58979998761788E-5
2023-04-09T00:00:00.000Z,0,1.4416313206311315E-5
2023-04-10T00:00:00.000Z,0,2.004264752031304E-5
2023-04-16T00:00:00.000Z,0,1.9168732251273468E-5
2023-04-13T00:00:00.000Z,0,
2023-04-15T00:00:00.000Z,0,6.914843834238127E-5
2023-04-14T00:00:00.000Z,0,
2023-07-03T00:00:00.000Z,0,
2023-07-05T00:00:00.000Z,0,2.372477865719702E-5
2023-07-02T00:00:00.000Z,0,
2023-07-01T00:00:00.000Z,0,2.329750350327231E-5
2023-07-04T00:00:00.000Z,0,8.809006976662204E-5
2023-06-30T00:00:00.000Z,0,2.5338846171507612E-5
2023-06-28T00:00:00.000Z,0,1.9676748706842773E-5
2023-06-29T00:00:00.000Z,0,3.512906550895423E-5
2023-08-17T00:00:00.000Z,0,3.132400524918921E-5
2023-08-19T00:00:00.000Z,0,
2023-08-20T00:00:00.000Z,0,4.188380444247741E-6
2023-08-18T00:00:00.000Z,0,-6.735865554219345E-6
2023-08-15T00:00:00.000Z,0,1.5376481314888224E-5
2023-08-21T00:00:00.000Z,0,
2023-08-16T00:00:00.000Z,0,3.835798634099774E-5
2023-08-22T00:00:00.000Z,0,
2023-10-04T00:00:00.000Z,0,
2023-10-09T00:00:00.000Z,0,3.395984094822779E-5
2023-10-02T00:00:00.000Z,0,9.805451554711908E-6
2023-10-06T00:00:00.000Z,0,1.3433715139399283E-5
2023-10-07T00:00:00.000Z,0,
2023-10-05T00:00:00.000Z,0,
2023-10-03T00:00:00.000Z,0,4.171005275566131E-5
2023-10-08T00:00:00.000Z,0,
2023-11-11T00:00:00.000Z,0,
2023-11-14T00:00:00.000Z,0,
2023-11-16T00:00:00.000Z,0,8.65300462464802E-5
2023-11-17T00:00:00.000Z,0,2.1134454073035158E-5
2023-11-18T00:00:00.000Z,0,7.204445137176663E-5
2023-11-15T00:00:00.000Z,0,6.471641972893849E-5
2023-11-12T00:00:00.000Z,0,4.014571459265426E-5
2023-11-13T00:00:00.000Z,0,
2024-01-11T00:00:00.000Z,0,7.419070243486203E-6
2024-01-12T00:00:00.000Z,0,4.273863305570558E-5
2024-01-06T00:00:00.000Z,0,
2024-01-09T00:00:00.000Z,0,4.0252256439998746E-5
2024-01-10T00:00:00.000Z,0,2.6555988370091654E-5
2024-01-08T00:00:00.000Z,0,
2024-01-07T00:00:00.000Z,0,
2024-01-13T00:00:00.000Z,0,3.5242635931354016E-5
2024-02-10T00:00:00.000Z,0,
2024-02-09T00:00:00.000Z,0,
2024-02-14T00:00:00.000Z,0,
2024-02-07T00:00:00.000Z,0,
2024-02-11T00:00:00.000Z,0,
2024-02-08T00:00:00.000Z,0,1.898800655908417E-5
2024-02-13T00:00:00.000Z,0,5.666572542395443E-5
2024-02-12T00:00:00.000Z,0,1.8399785403744318E-5
2025-07-26T00:00:00.000Z,0,1.568521656736266E-5
2025-07-19T00:00:00.000Z,0,6.856347317807376E-5
2025-07-21T00:00:00.000Z,0,2.524300361983478E-5
2025-07-25T00:00:00.000Z,0,
2025-07-22T00:00:00.000Z,0,7.413735602312954E-6
2025-07-24T00:00:00.000Z,0,
2025-07-20T00:00:00.000Z,0,2.0901077732560225E-5
2025-07-23T00:00:00.000Z,0,
2025-08-25T00:00:00.000Z,0,1.0230747648165561E-5
2025-08-26T00:00:00.000Z,0,4.880340929958038E-5
2025-08-20T00:00:00.000Z,0,1.6038602552725933E-5
2025-08-27T00:00:00.000Z,0,
2025-08-21T00:00:00.000Z,0,
2025-08-24T00:00:00.000Z,0,2.709034743020311E-5
2025-08-22T00:00:00.000Z,0,3.5940825910074636E-5
2025-08-23T00:00:00.000Z,0,
2025-09-20T00:00:00.000Z,0,
2025-09-16T00:00:00.000Z,0,
2025-09-18T00:00:00.000Z,0,
2025-09-15T00:00:00.000Z,0,1.8384091163170524E-5
2025-09-14T00:00:00.000Z,0,2.157564267690759E-5
2025-09-19T00:00:00.000Z,0,
2025-09-13T00:00:00.000Z,0,1.966185482160654E-5
2025-09-17T00:00:00.000Z,0,
2025-10-11T00:00:00.000Z,0,
2025-10-12T00:00:00.000Z,0,
2025-10-09T00:00:00.000Z,0,2.5963032385334373E-5
2025-10-14T00:00:00.000Z,0,2.6402180083096027E-5
2025-10-13T00:00:00.000Z,0,
2025-10-10T00:00:00.000Z,0,4.8998957936419174E-5
2025-10-07T00:00:00.000Z,0,2.4297543859574944E-5
2025-10-08T00:00:00.000Z,0,4.402825652505271E-5
2024-03-07T00:00:00.000Z,0,
2024-03-08T00:00:00.000Z,0,1.2405606867105234E-5
2024-03-04T00:00:00.000Z,0,
2024-03-02T00:00:00.000Z,0,2.2273519789450802E-5
2024-03-05T00:00:00.000Z,0,
2024-03-09T00:00:00.000Z,0,
2024-03-06T00:00:00.000Z,0,2.47199168370571E-5
2024-03-03T00:00:00.000Z,0,2.498148023732938E-5
2024-06-16T00:00:00.000Z,0,
2024-06-19T00:00:00.000Z,0,2.176430461986456E-5
2024-06-15T00:00:00.000Z,0,
2024-06-21T00:00:00.000Z,0,3.098759407293983E-5
2024-06-17T00:00:00.000Z,0,
2024-06-14T00:00:00.000Z,0,
2024-06-20T00:00:00.000Z,0,2.8343671147013083E-5
2024-06-18T00:00:00.000Z,0,1.9787401470239274E-5
2022-12-16T00:00:00.000Z,0,
2022-12-12T00:00:00.000Z,0,3.461922096903436E-5
2022-12-15T00:00:00.000Z,0,3.097734952461906E-5
2022-12-17T00:00:00.000Z,0,
2022-12-13T00:00:00.000Z,0,
2022-12-14T00:00:00.000Z,0,
2022-12-11T00:00:00.000Z,0,2.255688377772458E-5
2022-12-10T00:00:00.000Z,0,3.096440923400223E-5
2023-03-26T00:00:00.000Z,0,
2023-03-29T00:00:00.000Z,0,
2023-03-25T00:00:00.000Z,0,
2023-03-30T00:00:00.000Z,0,
2023-03-24T00:00:00.000Z,0,
2023-03-28T00:00:00.000Z,0,
2023-03-27T00:00:00.000Z,0,
2023-03-31T00:00:00.000Z,0,
2023-05-11T00:00:00.000Z,0,
2023-05-14T00:00:00.000Z,0,2.896323894674424E-5
2023-05-17T00:00:00.000Z,0,9.216182661475614E-5
2023-05-13T00:00:00.000Z,0,1.5762065231683664E-5
2023-05-12T00:00:00.000Z,0,
2023-05-18T00:00:00.000Z,0,2.3109085304895416E-5
2023-05-15T00:00:00.000Z,0,3.176657628500834E-5
2023-05-16T00:00:00.000Z,0,
2023-07-25T00:00:00.000Z,0,
2023-07-23T00:00:00.000Z,0,1.93674804904731E-5
2023-07-24T00:00:00.000Z,0,
2023-07-29T00:00:00.000Z,0,2.0470495655899867E-5
2023-07-28T00:00:00.000Z,0,2.4699349523871206E-5
2023-07-22T00:00:00.000Z,0,2.4249147827504203E-5
2023-07-26T00:00:00.000Z,0,3.486549394438043E-5
2023-07-27T00:00:00.000Z,0,3.131978155579418E-5
2023-10-25T00:00:00.000Z,0,2.7748526918003336E-5
2023-10-23T00:00:00.000Z,0,
2023-10-24T00:00:00.000Z,0,3.7118439649930224E-5
2023-10-22T00:00:00.000Z,0,3.358862886670977E-5
2023-10-21T00:00:00.000Z,0,3.983644273830578E-5
2023-10-19T00:00:00.000Z,0,2.559546919655986E-5
2023-10-20T00:00:00.000Z,0,2.7144089472130872E-5
2023-10-18T00:00:00.000Z,0,2.1732974346377887E-5
2025-06-06T00:00:00.000Z,0,2.047270754701458E-5
2025-06-05T00:00:00.000Z,0,
2025-06-07T00:00:00.000Z,0,
2025-06-02T00:00:00.000Z,0,4.288534546503797E-5
2025-06-08T00:00:00.000Z,0,2.2294578229775652E-5
2025-06-04T00:00:00.000Z,0,
2025-06-03T00:00:00.000Z,0,2.808899989759084E-5
2025-06-01T00:00:00.000Z,0,
2024-11-18T00:00:00.000Z,0,
2024-11-19T00:00:00.000Z,0,
2024-11-16T00:00:00.000Z,0,
2024-11-14T00:00:00.000Z,0,
2024-11-20T00:00:00.000Z,0,
2024-11-15T00:00:00.000Z,0,
2024-11-13T00:00:00.000Z,0,
2024-11-17T00:00:00.000Z,0,
2023-02-13T00:00:00.000Z,0,1.2527695616881829E-5
2023-02-19T00:00:00.000Z,0,
2023-02-12T00:00:00.000Z,0,
2023-02-15T00:00:00.000Z,0,
2023-02-18T00:00:00.000Z,0,
2023-02-17T00:00:00.000Z,0,
2023-02-14T00:00:00.000Z,0,3.0650327971670777E-5
2023-02-16T00:00:00.000Z,0,
2024-05-24T00:00:00.000Z,0,
2024-05-28T00:00:00.000Z,0,
2024-05-21T00:00:00.000Z,0,
2024-05-25T00:00:00.000Z,0,9.956363101082388E-6
2024-05-27T00:00:00.000Z,0,
2024-05-23T00:00:00.000Z,0,
2024-05-22T00:00:00.000Z,0,
2024-05-26T00:00:00.000Z,0,1.096465621230891E-5
2024-06-29T00:00:00.000Z,0,1.3272338946990203E-5
2024-06-25T00:00:00.000Z,0,
2024-06-23T00:00:00.000Z,0,1.288451130676549E-5
2024-06-22T00:00:00.000Z,0,
2024-06-28T00:00:00.000Z,0,
2024-06-26T00:00:00.000Z,0,
2024-06-27T00:00:00.000Z,0,
2024-06-24T00:00:00.000Z,0,
2024-08-26T00:00:00.000Z,0,2.838753061951138E-5
2024-08-31T00:00:00.000Z,0,2.5372275558765978E-5
2024-08-28T00:00:00.000Z,0,
2024-08-25T00:00:00.000Z,0,
2024-08-27T00:00:00.000Z,0,3.09886563627515E-5
2024-08-29T00:00:00.000Z,0,2.5526760509819724E-5
2024-08-30T00:00:00.000Z,0,2.1012334400438704E-5
2024-09-01T00:00:00.000Z,0,2.1434578229673207E-5
2025-01-29T00:00:00.000Z,0,
2025-01-24T00:00:00.000Z,0,
2025-01-25T00:00:00.000Z,0,4.021474887849763E-5
2025-01-30T00:00:00.000Z,0,
2025-01-26T00:00:00.000Z,0,
2025-01-27T00:00:00.000Z,0,
2025-01-28T00:00:00.000Z,0,
2025-01-31T00:00:00.000Z,0,
2025-03-17T00:00:00.000Z,0,
2025-03-16T00:00:00.000Z,0,
2025-03-18T00:00:00.000Z,0,
2025-03-20T00:00:00.000Z,0,
2025-03-19T00:00:00.000Z,0,
2025-03-13T00:00:00.000Z,0,
2025-03-14T00:00:00.000Z,0,
2025-03-15T00:00:00.000Z,0,
